"D. Rowe. Winter, 1995.  Mixed (HVAC/NV - Room Air Conditioned) Academic Office Building in Sydney, Australia.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic Identifiers,,,,,,,Thermal Questionnaire,,,,,,,,,,,,,,,Indoor Climate Physical Obs,,,,,,,,,,,,,,Calculated Indices,,,,,,,,,,,,,,,,,,Personal Environmental Control,,,,,,,,,,,,,,,,,Outdoor Meteorological Data,,,,,,,,,,,,,,,,,,,,
1,8,.,0,1995,236,.,0,2,2,2,6,2,6,.,.,.,.,0.938566553,0.74,0.15,0.89,.,23.9,.,.,.,.,.,.,.,0.12,.,.,0.5,.,23.9,25.59142857,24.74571429,0.12,.,0.5,.,44,24.8,26,-0.05,-0.05,-0.3,0.07,.,0.104099094,.,0.104099094,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,19.18,12.32,15.75,76.1,99.4,87.75,19.4,12.6,16,,,,,0,23.9,25.59142857,24.74571429,24.8,26,-0.05,-0.3
1,12,.,1,1995,236,.,0,2,2,2,6,2,6,.,.,.,.,1.156143345,0.76,0.15,0.91,.,24.7,.,.,.,.,.,.,.,0.02,.,.,1.5,.,24.7,24.96,24.83,0.02,.,1.5,.,42,24.6,27.2,0.36,0.5,0.57,0.12,.,0,.,0,.,6,.,1,1,1,1,1,1,0,.,.,.,.,.,.,.,19.18,12.32,15.75,76.1,99.4,87.75,19.5,12.6,16.05,,,,,0,24.7,24.96,24.83,24.6,27.2,0.36,0.57
1,14,.,1,1995,236,.,3,1,1,1,5,3,3,.,.,.,.,1.048293515,1.03,0.15,1.18,.,24.5,.,.,.,.,.,.,.,0.06,.,.,0.5,.,24.5,25.44428571,24.97214286,0.06,.,0.5,.,43,24.8,28.3,0.49,0.74,0.6,0.12,.,0.023233387,.,0.023233387,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,19.18,12.32,15.75,76.1,99.4,87.75,19.4,12.6,16,,,,,3,24.5,25.44428571,24.97214286,24.8,28.3,0.49,0.6
1,10,.,1,1995,236,.,2,1,2,1,3,3,3,.,.,.,.,1.365187713,0.76,0.15,0.91,.,24.7,.,.,.,.,.,.,.,0.07,.,.,0.571428571,.,24.7,25.27571429,24.98785714,0.07,.,0.571428571,.,42,24.6,28,0.51,0.72,0.83,0.2,.,0.037998243,.,0.037998243,.,6,.,1,1,1,1,1,1,0,.,.,.,.,.,.,.,19.18,12.32,15.75,76.1,99.4,87.75,19.5,12.6,16.05,,,,,2,24.7,25.27571429,24.98785714,24.6,28,0.51,0.83
1,9,.,0,1995,236,.,0,2,2,1,3,3,5,.,.,.,.,1.187372014,0.88,0.15,1.03,.,21.2,.,.,.,.,.,.,.,0.08,.,.,0.375,.,21.2,22.44142857,21.82071429,0.08,.,0.375,.,51,21.8,25.4,0,0,0.09,0.05,.,0.061860593,.,0.061860593,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,19.18,12.32,15.75,76.1,99.4,87.75,19.5,12.6,16.05,,,,,0,21.2,22.44142857,21.82071429,21.8,25.4,0,0.09
1,24,.,0,1995,236,.,0,2,2,.,.,2,6,.,.,.,.,1.109215017,0.81,0.15,0.96,.,21.4,.,.,.,.,.,.,.,0.09,.,.,0.888888889,.,21.4,22.45857143,21.92928571,0.09,.,0.888888889,.,51,22,24.6,-0.05,-0.05,-0.17,0.06,.,0.104466628,.,0.104466628,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,19.18,12.32,15.75,76.1,99.4,87.75,19.5,12.6,16.05,,,,,0,21.4,22.45857143,21.92928571,22,24.6,-0.05,-0.17
1,7,.,0,1995,236,.,-1,2,2,3,5,3,5,.,.,.,.,1.535836177,0.88,0.15,1.03,.,24.5,.,.,.,.,.,.,.,0.05,.,.,0.4,.,24.5,24.81142857,24.65571429,0.05,.,0.4,.,43,24.2,29,0.65,1.03,0.96,0.24,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,19.18,12.32,15.75,76.1,99.4,87.75,19.8,12.6,16.2,,,,,-1,24.5,24.81142857,24.65571429,24.2,29,0.65,0.96
1,5,.,0,1995,236,.,0,2,2,.,6,2,6,.,.,.,.,1.109215017,0.74,0.15,0.89,.,23.9,.,.,.,.,.,.,.,0.01,.,.,1,.,23.9,23.85857143,23.87928571,0.01,.,1,.,44,23.8,25.9,0.04,0.09,0.17,0.06,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,19.18,12.32,15.75,76.1,99.4,87.75,19.4,12.6,16,,,,,0,23.9,23.85857143,23.87928571,23.8,25.9,0.04,0.17
1,11,.,1,1995,236,.,0,2,2,2,6,2,6,.,.,.,.,1.388737201,0.76,0.15,0.91,.,24.7,.,.,.,.,.,.,.,0.01,.,.,1,.,24.7,24.81857143,24.75928571,0.01,.,1,.,44,24.5,27.8,0.48,0.7,0.8,0.18,.,0,.,0,.,6,.,1,1,1,1,1,1,0,.,.,.,.,.,.,.,19.18,12.32,15.75,76.1,99.4,87.75,19.5,12.6,16.05,,,,,0,24.7,24.81857143,24.75928571,24.5,27.8,0.48,0.8
1,13,.,0,1995,237,.,1,2,2,1,4,3,4,.,.,.,.,1.365187713,0.6,0,0.6,.,25.5,.,.,.,.,.,.,.,0.11,.,.,0.454545455,.,25.5,26.175,25.8375,0.11,.,0.454545455,.,48,25.7,26.4,0.28,0.36,0.72,0.16,.,0.074126458,.,0.074126458,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,28.63,11.4,20.015,50.71,100,75.355,28.7,11.7,20.2,,,,,1,25.5,26.175,25.8375,25.7,26.4,0.28,0.72
1,4,.,0,1995,237,.,0,2,2,2,5,2,5,.,.,.,.,1.002559727,0.71,0.15,0.86,.,24.6,.,.,.,.,.,.,.,0.05,.,.,0.4,.,24.6,25.48857143,25.04428571,0.05,.,0.4,.,44,25,26.4,0.1,0.16,0.24,0.06,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,28.63,11.4,20.015,50.71,100,75.355,28.7,11.7,20.2,,,,,0,24.6,25.48857143,25.04428571,25,26.4,0.1,0.24
1,16,.,1,1995,237,.,-1,2,2,2,4,1,5,.,.,.,.,1.122013652,0.82,0.15,0.97,.,22.2,.,.,.,.,.,.,.,0.1,.,.,0.2,.,22.2,23.23142857,22.71571429,0.1,.,0.2,.,52,22.8,25.3,-0.01,-0.01,0.03,0.05,.,0.071461995,.,0.071461995,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,28.63,11.4,20.015,50.71,100,75.355,28.7,11.7,20.2,,,,,-1,22.2,23.23142857,22.71571429,22.8,25.3,-0.01,0.03
1,14,.,1,1995,237,.,-1,2,1,3,2,1,3,.,.,.,.,1.023890785,0.58,0.15,0.73,.,20.5,.,.,.,.,.,.,.,0.7,.,.,0.642857143,.,20.5,22.15285714,21.32642857,0.7,.,0.642857143,.,52,21.1,18.9,-0.5,-0.5,-2.24,0.86,.,2.045435757,.,2.045435757,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,28.63,11.4,20.015,50.71,100,75.355,28.6,11.7,20.15,,,,,-1,20.5,22.15285714,21.32642857,21.1,18.9,-0.5,-2.24
1,10,.,1,1995,237,.,2,1,2,1,3,3,4,.,.,.,.,1.326791809,0.76,0.15,0.91,.,25.1,.,.,.,.,.,.,.,0.05,.,.,0.4,.,25.1,25.30428571,25.20214286,0.05,.,0.4,.,41,24.8,27.8,0.48,0.67,0.76,0.17,.,0,.,0,.,6,.,1,1,1,1,1,1,0,.,.,.,.,.,.,.,28.63,11.4,20.015,50.71,100,75.355,28.7,11.7,20.2,,,,,2,25.1,25.30428571,25.20214286,24.8,27.8,0.48,0.76
1,22,.,0,1995,237,.,1,2,2,1,3,3,3,.,.,.,.,1.612627986,0.85,0.15,1,.,25.4,.,.,.,.,.,.,.,0.03,.,.,0.666666667,.,25.4,25.75857143,25.57928571,0.03,.,0.666666667,.,48,25.4,30.2,0.84,1.43,1.2,0.35,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,28.63,11.4,20.015,50.71,100,75.355,28.7,11.7,20.2,,,,,1,25.4,25.75857143,25.57928571,25.4,30.2,0.84,1.2
1,9,.,0,1995,237,.,1,2,1,1,3,3,3,.,.,.,.,1.64778157,0.63,0.15,0.78,.,24.2,.,.,.,.,.,.,.,0.05,.,.,0.4,.,24.2,24.17428571,24.18714286,0.05,.,0.4,.,52,24.3,27.3,0.38,0.58,0.81,0.19,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,28.63,11.4,20.015,50.71,100,75.355,28.7,11.7,20.2,,,,,1,24.2,24.17428571,24.18714286,24.3,27.3,0.38,0.81
1,15,.,1,1995,237,.,0,2,2,2,6,2,6,.,.,.,.,0.938566553,0.62,0.15,0.77,.,24.6,.,.,.,.,.,.,.,0.2,.,.,0.3,.,24.6,24.74285714,24.67142857,0.2,.,0.3,.,51,24.7,24.6,-0.12,-0.12,-0.68,0.15,.,0.155406516,.,0.155406516,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,28.63,11.4,20.015,50.71,100,75.355,28.6,11.7,20.15,,,,,0,24.6,24.74285714,24.67142857,24.7,24.6,-0.12,-0.68
1,5,.,0,1995,237,.,0,2,2,2,6,2,6,.,.,.,.,1.109215017,0.74,0.15,0.89,.,24.6,.,.,.,.,.,.,.,0.02,.,.,1,.,24.6,24.19714286,24.39857143,0.02,.,1,.,54,24.5,26.6,0.22,0.35,0.38,0.08,.,0,.,0,.,6,.,1,0,1,1,1,1,0,.,.,.,.,.,.,.,28.63,11.4,20.015,50.71,100,75.355,28.7,11.7,20.2,,,,,0,24.6,24.19714286,24.39857143,24.5,26.6,0.22,0.38
1,11,.,1,1995,237,.,0,2,2,2,6,2,6,.,.,.,.,1.791808874,0.74,0.15,0.89,.,24.8,.,.,.,.,.,.,.,0.05,.,.,0.4,.,24.8,24.98857143,24.89428571,0.05,.,0.4,.,51,24.9,29.6,0.75,1.29,1.19,0.35,.,0,.,0,.,6,.,1,1,1,1,1,1,0,.,.,.,.,.,.,.,28.63,11.4,20.015,50.71,100,75.355,28.7,11.7,20.2,,,,,0,24.8,24.98857143,24.89428571,24.9,29.6,0.75,1.19
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,correlations with ashrae scale,,,,0.473560165,0.446133238,0.468745775,0.434202776,0.502907427,0.467985536,0.469817659
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,0,0,1995,138,0,-3,1,1,1,1,1,1,0,0,0,0,0.938566553,0.46,0,0.59,0,16.9,0,0,0,0,0,0,0,0.01,0,0,0,0,16.9,16.32428571,16.76214286,0.01,0,0,0,21,16.8,18.9,-0.5,-0.5,-2.24,0.05,0,0,0,0,0,6,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,8.9,-0.246,6.792,33.34,65.19,57.21,9.1,-0.1,6.9,0,0,0,0,-3,16.9,16.32428571,16.76214286,16.8,18.9,-0.5,-2.24
1,28,0,1,1995,237,0,3,2,2,3,6,3,6,0,0,0,0,2.02116041,1.63,0.15,1.78,0,27.6,0,0,0,0,0,0,0,0.7,0,0,5,0,27.6,27.31571429,27.30428571,0.7,0,5,0,67,26.4,30.2,0.92,1.43,1.3,0.86,0,2.045435757,0,2.045435757,0,6,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,29.63,19.44,21.615,100,100,99.1,28.7,19.9,21.85,0,0,0,0,3,27.6,27.31571429,27.30428571,26.4,30.2,0.92,1.3
1,11.74117647,#DIV/0!,0.511764706,1995,206.5294118,#DIV/0!,0.627218935,1.721893491,1.82208589,1.721088435,4.646706587,2.26875,4.639053254,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.211751656,0.888588235,0.12,1.008588235,#DIV/0!,23.07352941,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.092058824,#DIV/0!,#DIV/0!,0.776095662,#DIV/0!,23.07352941,23.42038757,23.24695849,0.092058824,#DIV/0!,0.776095662,#DIV/0!,41.77058824,23.01941176,26.21117647,0.183705882,0.310235294,0.193,0.126470588,#DIV/0!,0.097271461,#DIV/0!,0.097271461,#DIV/0!,6,#DIV/0!,1,0.241176471,1,1,1,1,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,19.97058824,9.952305882,14.96144706,65.37717647,92.41441176,78.89579412,20.05588235,10.17294118,15.11441176,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.627218935,23.07352941,23.42038757,23.24695849,23.01941176,26.21117647,0.183705882,0.193
0,5.515235362,#DIV/0!,0.501338272,0,32.09696413,#DIV/0!,1.1220591,0.449397706,0.383618982,0.627915806,1.38875798,0.611440973,1.288646042,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.219596752,0.218903415,0.060177253,0.236866392,#DIV/0!,1.802054847,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.100730451,#DIV/0!,#DIV/0!,0.609353784,#DIV/0!,1.802054847,1.869849719,1.799518202,0.100730451,#DIV/0!,0.609353784,#DIV/0!,9.909069703,1.689413506,1.998592352,0.281233181,0.425066584,0.581679724,0.105063586,#DIV/0!,0.231023634,#DIV/0!,0.231023634,#DIV/0!,0,#DIV/0!,0,0.429060931,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,5.523766692,5.020062442,4.409233579,18.54789977,11.007728,11.54426783,5.325065834,5.057980705,4.381798819,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.1220591,1.802054847,1.869849719,1.799518202,1.689413506,1.998592352,0.281233181,0.581679724
